66.6666666666667,-47.2,21.867,0,17.41
66.6666666666667,104.5,85.113,0,34.0577777777778
55.5555555555556,0.6,25.382,0,0
66.6666666666667,-193.8,3.266,0,0
66.6666666666667,-23.2,43.24,0,57.4088405797102
66.6666666666667,293.3,96.81,15.3846153846154,49.6382608695652
33.3333333333333,-20.2,5.725,0,14.9633333333333
66.6666666666667,130.2,55.09,0,33.8061616161616
66.6666666666667,-160.1,5.748,0,39.7210256410256
33.3333333333333,-116.6,3.616,0,0
33.3333333333333,65.3,5.138,0,19.8088034188034
55.5555555555556,-200.2,4.398,0,19.57
55.5555555555556,-96.5,9.743,0,0
33.3333333333333,-105.7,2.751,0,9.72205128205128
55.5555555555556,55.8,78.184,0,0
66.6666666666667,0.1,2.934,0,0
55.5555555555556,68.5,77.558,0,5.7051282051282
66.6666666666667,-161.7,11.123,0,0
66.6666666666667,-152.5,3.193,0,0
44.4444444444444,0.6,19.218,0,12.5233333333333
33.3333333333333,-91.4,4.306,0,0
44.4444444444444,-144.5,7.969,0,0
55.5555555555556,-22.8,83.205,0,25.2097435897436
33.3333333333333,-115,28.365,0,41.1733333333333
55.5555555555556,-25.6,10.127,0,8.07102564102564
66.6666666666667,-31.8,3.642,0,4.54102564102564
44.4444444444444,-65.9,30.629,0,48.2944444444444
33.3333333333333,-154.4,3.619,0,0
33.3333333333333,-85.8,4.484,0,0
44.4444444444444,-20.7,2.532,0,3.14102564102564
44.4444444444444,-0.9,2.496,0,0
33.3333333333333,-132.3,3.012,0,0
33.3333333333333,113.8,26.463,7.69230769230769,38.7222222222222
33.3333333333333,138,2.837,0,16.8188034188034
33.3333333333333,71.9,49.548,7.69230769230769,28.1763636363636
44.4444444444444,284.6,25.462,7.69230769230769,57.6104761904762
44.4444444444444,151.8,13.98,7.69230769230769,60.8641338854382
44.4444444444444,-149.6,2.89,0,0
44.4444444444444,90.1,81.027,7.69230769230769,24.9633333333333
44.4444444444444,261.9,45.937,0,25.5653846153846
66.6666666666667,166.9,21.879,0,11.0130769230769
66.6666666666667,-8.4,10.051,0,0
66.6666666666667,-28.7,5.137,0,0
55.5555555555556,145.2,73.232,0,0
66.6666666666667,4.8,3.387,0,8.97333333333333
66.6666666666667,103.9,88.432,15.3846153846154,70.0421212121212
66.6666666666667,272.5,16.535,7.69230769230769,42.1844927536232
66.6666666666667,107.8,83.755,0,13.1141025641026
55.5555555555556,156.6,31.589,15.3846153846154,63.8505194805195
44.4444444444444,-125.7,3.253,0,11.7810256410256
44.4444444444444,49.5,59.935,0,8.07102564102564
33.3333333333333,-134.8,4.066,0,14.0620512820513
33.3333333333333,270.8,96.415,0,16.67
33.3333333333333,92.9,97.535,15.3846153846154,54.6228427128427
33.3333333333333,-137.4,9.248,0,44.9233333333333
55.5555555555556,25.7,82.315,0,0
55.5555555555556,-121.2,3.296,0,0
55.5555555555556,-181.8,3.626,0,0
55.5555555555556,-174.9,8.021,0,4.54102564102564
66.6666666666667,-172.5,13.681,0,0
66.6666666666667,-50.1,2.378,0,0
66.6666666666667,-16.3,2.744,0,0
33.3333333333333,12.4,96.218,0,54.0087922705314
33.3333333333333,-211.2,11.709,0,4.54102564102564
33.3333333333333,108.5,24.127,0,45.5392063492063
33.3333333333333,-119.2,7.184,0,12.4166666666667
33.3333333333333,-115.6,12.236,0,11.75
33.3333333333333,-65.8,22.888,0,3.78205128205128
22.2222222222222,12.1,95.022,15.3846153846154,63.0946859903382
22.2222222222222,-40.3,7.481,0,28.6633333333333
22.2222222222222,-173.7,3.443,0,13.4210256410256
33.3333333333333,-234.4,4.436,0,0
55.5555555555556,297.2,94.41,30.7692307692308,105.719956427015
55.5555555555556,-59.9,5.914,0,5.7051282051282
44.4444444444444,-119.6,23.314,0,9.06102564102564
55.5555555555556,281.2,92.541,0,66.1567965367965
44.4444444444444,-181.7,6.724,0,0
55.5555555555556,-140.9,4.523,0,0
44.4444444444444,-141.2,7.022,0,3.07102564102564
44.4444444444444,317.6,97.211,0,33.1311111111111
44.4444444444444,2.3,6.763,0,3.14102564102564
66.6666666666667,137.1,24.97,0,37.7074396135266
66.6666666666667,-217.5,2.726,0,0
44.4444444444444,75.9,62.669,0,49.133162055336
44.4444444444444,-182,2.508,0,10.26
44.4444444444444,-146.9,2.675,0,0
44.4444444444444,125.1,82.138,7.69230769230769,31.5133333333333
44.4444444444444,-238,10.126,7.69230769230769,41.0952396878484
44.4444444444444,259.5,96.953,0,3.71205128205128
44.4444444444444,119.6,89.172,7.69230769230769,70.6594896331738
33.3333333333333,-112.7,2.886,0,0
33.3333333333333,13.1,19.149,0,24.88
44.4444444444444,111.5,16.086,0,18.1822222222222
44.4444444444444,97.7,84.37,0,11.1910256410256
44.4444444444444,68.7,23.952,0,22.1122222222222
55.5555555555556,85.2,96.765,0,46.8597101449275
44.4444444444444,42.2,73.124,0,43.6922222222222
33.3333333333333,-45.3,2.371,0,4.53102564102564
33.3333333333333,-3.2,4.5,0,0
33.3333333333333,-194.4,5.942,0,0
33.3333333333333,-95.3,3.286,0,39.7210256410256
33.3333333333333,81.7,14.588,7.69230769230769,51.7348484848485
44.4444444444444,119.8,93.427,7.69230769230769,80.7083752860412
44.4444444444444,51.3,15.201,0,46.0508547008547
44.4444444444444,-116.1,4.119,0,9.08102564102564
44.4444444444444,-96.5,33.32,0,25.2510256410256
44.4444444444444,-221.7,3.346,0,4.54102564102564
55.5555555555556,-4.6,93.383,0,4.53102564102564
55.5555555555556,-214.9,3.367,0,0
66.6666666666667,-30.4,19.601,0,0
55.5555555555556,-212.7,2.666,0,0
55.5555555555556,235.2,89.923,0,47.8885507246377
33.3333333333333,-78.7,4.301,0,17.9810256410256
33.3333333333333,-47.3,28.308,0,27.7688888888889
33.3333333333333,247.5,87.322,15.3846153846154,74.3621212121212
33.3333333333333,85.4,80.84,15.3846153846154,78.8625396825397
33.3333333333333,8.9,3.273,0,19.7530769230769
33.3333333333333,-138,2.606,0,0
66.6666666666667,311.9,97.347,0,22.5798290598291
